date,assets,market,positions,max_assets,dd
2025-02-19,187073.71289787986,BULL,6,1030554.0263425,0.8184726776898674
2025-02-20,187627.71289787986,BULL,6,1030554.0263425,0.8179351027681855
2025-02-21,187729.22964667986,BULL,5,1030554.0263425,0.8178365958037712
2025-02-24,185789.45306147987,BULL,5,1030554.0263425,0.8197188615905387
2025-02-25,182603.72057987985,BULL,6,1030554.0263425,0.8228101429791588
2025-02-26,183420.72057987985,BULL,6,1030554.0263425,0.8220173655224546
2025-02-27,183636.04725587985,BULL,5,1030554.0263425,0.8218084228852944
2025-02-28,182193.98154587985,BULL,6,1030554.0263425,0.8232077340064378
2025-03-03,182450.98154587985,BULL,6,1030554.0263425,0.8229583535824806
2025-03-04,181225.24049887987,BULL,6,1030554.0263425,0.8241477536679377
2025-03-05,182258.47333567988,BULL,6,1030554.0263425,0.8231451542792702
2025-03-06,182450.47333567988,BULL,6,1030554.0263425,0.8229588467251854
2025-03-07,183045.47333567988,BULL,6,1030554.0263425,0.8223814873778917
2025-03-10,183620.47333567988,BULL,6,1030554.0263425,0.8218235350674818
2025-03-11,182692.80401167987,BULL,6,1030554.0263425,0.8227237007068248
2025-03-12,183046.80401167987,BULL,6,1030554.0263425,0.8223801961539811
2025-03-13,184237.80401167987,BULL,6,1030554.0263425,0.8212245071075495
2025-03-14,186192.80401167987,BULL,6,1030554.0263425,0.8193274692521559
2025-03-17,185220.80401167987,BULL,6,1030554.0263425,0.8202706512447097
2025-03-18,185033.97860167985,BULL,6,1030554.0263425,0.8204519376258449
2025-03-19,182843.97860167985,BULL,6,1030554.0263425,0.8225770081646233
2025-03-20,182929.97860167985,BULL,6,1030554.0263425,0.822493557906023
2025-03-21,182143.97860167985,BULL,6,1030554.0263425,0.8232562544555572
2025-03-24,181469.58308807985,BULL,4,1030554.0263425,0.8239106553858931
2025-03-25,181563.28166447984,BULL,6,1030554.0263425,0.8238197347994853
2025-03-26,182270.28166447984,BULL,6,1030554.0263425,0.8231336960456422
2025-03-27,180566.81936527984,BULL,4,1030554.0263425,0.8247866538291809
2025-03-28,177988.38703783983,BULL,5,1030554.0263425,0.8272886403932342
2025-03-31,178296.53718263985,BULL,5,1030554.0263425,0.8269896263319398
2025-04-01,177897.49479263986,BULL,6,1030554.0263425,0.8273768378509867
2025-04-02,179538.49479263986,BULL,6,1030554.0263425,0.8257844904746692
2025-04-03,179687.49479263986,BULL,6,1030554.0263425,0.8256399080498847
2025-04-07,175108.33231323984,BULL,3,1030554.0263425,0.8300833068066212
2025-04-08,176382.7736383584,BULL,5,1030554.0263425,0.8288466503164791
2025-04-09,175318.7294063584,BULL,5,1030554.0263425,0.829879147599301
2025-04-10,176652.0700178672,BULL,5,1030554.0263425,0.8285853380779886
2025-04-11,177004.2700178672,BULL,6,1030554.0263425,0.8282435801584646
2025-04-14,177014.2700178672,BULL,6,1030554.0263425,0.8282338766400227
2025-04-15,174285.66716446722,BULL,5,1030554.0263425,0.8308815814508843
2025-04-16,171760.6732024672,BULL,4,1030554.0263425,0.8333317139984825
2025-04-17,172691.6769904672,BULL,6,1030554.0263425,0.8324283127558477
2025-04-18,171672.6769904672,BULL,6,1030554.0263425,0.8334171012850785
2025-04-21,172011.62259048,BULL,5,1030554.0263425,0.8330882047970256
2025-04-22,171573.25181908,BULL,6,1030554.0263425,0.8335135786834932
2025-04-23,172244.25181908,BULL,6,1030554.0263425,0.832862472596041
2025-04-24,174788.25181908,BULL,6,1030554.0263425,0.8303938975044187
2025-04-25,176369.55281108,BULL,5,1030554.0263425,0.8288594791706103
2025-04-28,175549.10651508,BULL,7,1030554.0263425,0.8296556007469937
2025-04-29,175556.50564408,BULL,7,1030554.0263425,0.8296484209885231
2025-04-30,179499.50564408,BULL,7,1030554.0263425,0.8258223236668777
2025-05-06,181262.94513008,BULL,7,1030554.0263425,0.8241111669095181
2025-05-07,181000.94513008,BULL,7,1030554.0263425,0.8243653990926962
2025-05-08,182553.94513008,BULL,7,1030554.0263425,0.8228584426786675
2025-05-09,181455.03201168,BULL,6,1030554.0263425,0.8239247750497126
2025-05-12,182802.44942768,BULL,7,1030554.0263425,0.8226173060752019
2025-05-13,180038.71019288,BULL,6,1030554.0263425,0.8252991055385533
2025-05-14,179321.93800008,BULL,4,1030554.0263425,0.8259946267577017
2025-05-15,178561.49403968002,BULL,5,1030554.0263425,0.8267325249570798
2025-05-16,178272.30715888002,BULL,6,1030554.0263425,0.82701313798018
2025-05-19,178959.30715888002,BULL,6,1030554.0263425,0.8263465062632207
2025-05-20,176120.99324708,BULL,6,1030554.0263425,0.8291006694019291
2025-05-21,174864.48326628,BULL,5,1030554.0263425,0.8303199261790428
2025-05-22,173904.56890428002,BULL,5,1030554.0263425,0.8312513808504751
2025-05-23,171800.77025428,BULL,5,1030554.0263425,0.8332928057503094
2025-05-26,171565.47444928,BULL,5,1030554.0263425,0.8335211254686216
2025-05-27,171431.90716948002,BULL,6,1030554.0263425,0.833650732724899
2025-05-28,171715.34176948003,BULL,6,1030554.0263425,0.8333757014380814
2025-05-29,172419.34176948003,BULL,6,1030554.0263425,0.8326925737397709
2025-05-30,170420.34176948003,BULL,6,1030554.0263425,0.8346323070763089
2025-06-03,172185.40049948002,BULL,6,1030554.0263425,0.8329195790825478
2025-06-04,175938.26459548002,BULL,5,1030554.0263425,0.8292779804859957
2025-06-05,173814.17894108003,BULL,6,1030554.0263425,0.8313390909179625
2025-06-06,173225.17894108003,BULL,6,1030554.0263425,0.8319106281541911
2025-06-09,173508.77011108003,BULL,5,1030554.0263425,0.8316354449393852
2025-06-10,172030.31548628001,BULL,6,1030554.0263425,0.8330700661111128
2025-06-11,171226.16804308002,BULL,5,1030554.0263425,0.8338503720656235
2025-06-12,171247.12804308004,BULL,6,1030554.0263425,0.8338300334909693
2025-06-13,170518.63214808004,BULL,5,1030554.0263425,0.8345369308261681
2025-06-16,170895.93510064282,BULL,5,1030554.0263425,0.83417081421033
2025-06-17,170383.29367664285,BULL,6,1030554.0263425,0.8346682567615172
2025-06-18,170762.29367664285,BULL,6,1030554.0263425,0.8343004934125688
2025-06-19,169911.29281604284,BULL,3,1030554.0263425,0.8351262636670601
2025-06-20,168858.21281604283,BULL,6,1030554.0263425,0.8361481217871409
2025-06-23,169467.92317697642,BULL,5,1030554.0263425,0.8355564882139866
2025-06-24,170387.85288417642,BULL,6,1030554.0263425,0.8346638327260789
2025-06-25,170448.30985417642,BULL,6,1030554.0263425,0.8346051681937453
2025-06-26,170450.30985417642,BULL,6,1030554.0263425,0.8346032274900569
2025-06-27,171360.30985417642,BULL,6,1030554.0263425,0.833720207311843
2025-06-30,172068.30985417642,BULL,6,1030554.0263425,0.8330331982061557
2025-07-01,173254.58915817642,BULL,6,1030554.0263425,0.8318820898957935
2025-07-02,171746.58915817642,BULL,6,1030554.0263425,0.8333453804768337
2025-07-03,172702.58915817642,BULL,6,1030554.0263425,0.832417724113787
2025-07-04,172321.58915817642,BULL,6,1030554.0263425,0.8327874281664238
2025-07-07,173011.58915817642,BULL,6,1030554.0263425,0.8321178853939319
2025-07-08,171916.01004737642,BULL,6,1030554.0263425,0.8331809826045541
2025-07-09,172628.01004737642,BULL,6,1030554.0263425,0.8324900920914899
2025-07-10,173802.01004737642,BULL,6,1030554.0263425,0.8313508990264097
2025-07-11,173165.01004737642,BULL,6,1030554.0263425,0.8319690131511593
2025-07-14,172972.01004737642,BULL,6,1030554.0263425,0.8321562910570882
2025-07-15,171284.28949897643,BULL,6,1030554.0263425,0.8337939738037073
2025-07-16,170369.27930897643,BULL,5,1030554.0263425,0.8346818556290275
2025-07-17,169571.22118497643,BULL,5,1030554.0263425,0.8354562528014225
2025-07-18,168944.81956977642,BULL,6,1030554.0263425,0.8360640827639362
2025-07-21,169050.81956977642,BULL,6,1030554.0263425,0.835961225468452
2025-07-22,170357.1965867764,BULL,6,1030554.0263425,0.8346935801207971
2025-07-23,169385.23712277642,BULL,6,1030554.0263425,0.8356367227791685
2025-07-24,170435.23712277642,BULL,6,1030554.0263425,0.8346178533427678
2025-07-25,171201.76883477642,BULL,5,1030554.0263425,0.8338740478823976
2025-07-28,171309.13086181643,BULL,5,1030554.0263425,0.8337698689414633
2025-07-29,169932.78108681642,BULL,6,1030554.0263425,0.8351054124838866
2025-07-30,168896.65724181643,BULL,5,1030554.0263425,0.8361108171676928
2025-07-31,168522.53724181643,BULL,6,1030554.0263425,0.8364738451996415
2025-08-01,170255.53724181643,BULL,6,1030554.0263425,0.8347922254536583
2025-08-04,173234.99172581642,BULL,6,1030554.0263425,0.8319011063004255
2025-08-05,171394.23618421642,BULL,6,1030554.0263425,0.833687286834922
2025-08-06,171901.81236021643,BULL,5,1030554.0263425,0.833194759356473
2025-08-07,171192.81236021643,BULL,6,1030554.0263425,0.8338827388140044
2025-08-08,171288.81236021643,BULL,6,1030554.0263425,0.8337895850369621
2025-08-11,172737.81236021643,BULL,6,1030554.0263425,0.8323835452147292
2025-08-12,173727.4598786164,BULL,6,1030554.0263425,0.8314232389201507
2025-08-13,174705.4598786164,BULL,6,1030554.0263425,0.8304742348165318
2025-08-14,173679.07643861644,BULL,5,1030554.0263425,0.8314701878803828
2025-08-15,175546.9432326164,BULL,6,1030554.0263425,0.8296576998921218
2025-08-18,177240.9432326164,BULL,6,1030554.0263425,0.828013923868062
2025-08-19,177518.94882041644,BULL,4,1030554.0263425,0.8277441606332449
2025-08-20,176267.01284561644,BULL,6,1030554.0263425,0.8289589790152012
2025-08-21,175175.42948561642,BULL,5,1030554.0263425,0.8300181989416655
2025-08-22,175104.3181028164,BULL,5,1030554.0263425,0.8300872020031086
2025-08-25,175477.85333881644,BULL,5,1030554.0263425,0.8297247413979855
2025-08-26,176097.7962018164,BULL,6,1030554.0263425,0.8291231786975803
2025-08-27,176064.50307061643,BULL,6,1030554.0263425,0.8291554847488393
2025-08-28,179826.70709361642,BULL,5,1030554.0263425,0.8255048231368979
2025-08-29,179747.76268639244,BULL,5,1030554.0263425,0.8255814269880364
2025-09-01,179521.27179039243,BULL,5,1030554.0263425,0.8258012028466625
2025-09-02,179893.0279471924,BULL,6,1030554.0263425,0.8254404685743222
2025-09-03,178116.35167659243,BULL,7,1030554.0263425,0.8271644696700295
2025-09-04,177812.0913845924,BULL,6,1030554.0263425,0.8274597092054857
2025-09-05,179797.8530232174,BULL,5,1030554.0263425,0.8255328217373221
2025-09-08,178574.8017256174,BULL,7,1030554.0263425,0.8267196118194886
2025-09-09,177818.2597612174,BULL,7,1030554.0263425,0.827453723709852
2025-09-10,180341.36574521742,BULL,7,1030554.0263425,0.8250054231651881
2025-09-11,179332.36574521742,BULL,7,1030554.0263425,0.8259845081759769
2025-09-12,180470.70141521742,BULL,6,1030554.0263425,0.8248799220592838
2025-09-15,181443.0995140174,BULL,5,1030554.0263425,0.8239363537708254
2025-09-16,180957.2908588174,BULL,6,1030554.0263425,0.8244077590953227
2025-09-17,181394.2908588174,BULL,6,1030554.0263425,0.8239837153394112
2025-09-18,179284.2908588174,BULL,6,1030554.0263425,0.8260311577306544
2025-09-19,179188.1854446174,BULL,4,1030554.0263425,0.8261244137965601
2025-09-22,177812.6644872174,BULL,5,1030554.0263425,0.8274591530942966
2025-09-23,177511.9884108174,BULL,4,1030554.0263425,0.8277509146795355
2025-09-24,175956.1107888174,BULL,5,1030554.0263425,0.829260663399379
2025-09-25,174465.1485860174,BULL,5,1030554.0263425,0.8307074213224851
2025-09-26,173019.3205860174,BULL,6,1030554.0263425,0.8321103831886684
2025-09-29,173846.3205860174,BULL,6,1030554.0263425,0.8313079022135222
2025-09-30,172379.6368992174,BULL,6,1030554.0263425,0.8327311014338536
2025-10-09,173830.9499652174,BULL,6,1030554.0263425,0.8313228171237619
2025-10-10,175568.9499652174,BULL,6,1030554.0263425,0.8296363456185578
2025-10-13,174331.9499652174,BULL,6,1030554.0263425,0.8308366708498222
2025-10-14,172267.3991640174,BULL,6,1030554.0263425,0.8328400115271928
2025-10-15,173461.8941720174,BULL,5,1030554.0263425,0.8316809310933029
2025-10-16,173011.7961720174,BULL,6,1030554.0263425,0.8321176845176695
2025-10-17,171701.46611001738,BULL,5,1030554.0263425,0.8333891657098303
2025-10-20,170825.1697100174,BULL,5,1030554.0263425,0.8342394815376284
2025-10-21,172108.4969772174,BULL,6,1030554.0263425,0.8329942025572001
2025-10-22,172994.4969772174,BULL,6,1030554.0263425,0.8321344708232469
2025-10-23,172811.26010041742,BULL,5,1030554.0263425,0.8323122750645735
2025-10-24,171431.32010041742,BULL,6,1030554.0263425,0.8336513023884466
2025-10-27,171743.08332112222,BULL,5,1030554.0263425,0.8333487823722847
2025-10-28,170700.7315323222,BULL,6,1030554.0263425,0.8343602303528427
2025-10-29,170899.7315323222,BULL,6,1030554.0263425,0.8341671303358487
2025-10-30,170071.7779203222,BULL,5,1030554.0263425,0.8349705366501574
2025-10-31,170386.4236743222,BULL,5,1030554.0263425,0.8346652195624967
2025-11-03,169611.70367432223,BULL,6,1030554.0263425,0.8354169705432284
2025-11-04,167910.19659332224,BULL,6,1030554.0263425,0.837068031077181
2025-11-05,169319.01164832222,BULL,6,1030554.0263425,0.8357009847904375
2025-11-06,169543.13850332223,BULL,5,1030554.0263425,0.8354835028833555
2025-11-07,167758.3435785222,BULL,5,1030554.0263425,0.8372153819301381
2025-11-10,167897.43803452223,BULL,5,1030554.0263425,0.8370804113682417
2025-11-11,167779.06977952222,BULL,6,1030554.0263425,0.8371952702227747
2025-11-12,167500.06977952222,BULL,6,1030554.0263425,0.837465998387304
2025-11-13,168434.06977952222,BULL,6,1030554.0263425,0.8365596897648295
2025-11-14,167444.06977952222,BULL,6,1030554.0263425,0.8375203380905787
2025-11-17,168130.28702752222,BULL,6,1030554.0263425,0.8368544659184662
2025-11-18,166191.92125152223,BULL,6,1030554.0263425,0.8387353627239247
2025-11-19,164933.92125152223,BULL,6,1030554.0263425,0.8399560653439171
2025-11-20,164483.46304752224,BULL,4,1030554.0263425,0.8403931682928995
2025-11-21,162641.38140752222,BULL,5,1030554.0263425,0.842180635609424
2025-11-24,164023.13666752222,BULL,5,1030554.0263425,0.8408398468446623
2025-11-25,164742.33300552223,BULL,5,1030554.0263425,0.8401419733517485
2025-11-26,164119.2289895222,BULL,6,1030554.0263425,0.8407466034827971
2025-11-27,165103.6975342222,BULL,5,1030554.0263425,0.8397913226148993
2025-11-28,166364.6215342222,BULL,6,1030554.0263425,0.8385677826861144
2025-12-01,167612.01562622222,BULL,6,1030554.0263425,0.8373573715285091
2025-12-02,165903.99397822222,BULL,6,1030554.0263425,0.8390147534845642
2025-12-03,165929.14496822222,BULL,6,1030554.0263425,0.8389903481750345
2025-12-04,164408.0732062222,BULL,4,1030554.0263425,0.8404663229644382
2025-12-05,164756.46520622223,BULL,6,1030554.0263425,0.8401282601447367
2025-12-08,164980.46520622223,BULL,6,1030554.0263425,0.8399109013316379
2025-12-09,164472.60544222224,BULL,6,1030554.0263425,0.8404037039902259
2025-12-10,165156.40435222222,BULL,6,1030554.0263425,0.8397401784568514
2025-12-11,165011.40435222222,BULL,6,1030554.0263425,0.8398808794742592
2025-12-12,164986.40435222222,BULL,6,1030554.0263425,0.839905138270364
2025-12-15,165120.37577422222,BULL,4,1030554.0263425,0.8397751388539574
2025-12-16,163472.59931402223,BULL,6,1030554.0263425,0.8413740617809271
2025-12-17,163389.59931402223,BULL,6,1030554.0263425,0.8414546009839949
2025-12-18,164217.59931402223,BULL,6,1030554.0263425,0.8406511496570047
2025-12-19,164511.59931402223,BULL,6,1030554.0263425,0.8403658662148126
2025-12-22,164220.59931402223,BULL,6,1030554.0263425,0.8406482386014722
2025-12-23,162644.74715102222,BULL,6,1030554.0263425,0.8421773696540118
2025-12-24,162164.74715102222,BULL,6,1030554.0263425,0.8426431385392235
2025-12-25,164616.74715102222,BULL,6,1030554.0263425,0.8402638358172669
2025-12-26,164096.74715102222,BULL,6,1030554.0263425,0.8407684187762463
2025-12-29,163863.22256702223,BULL,5,1030554.0263425,0.8409950197869946
2025-12-30,162485.4436810222,BULL,6,1030554.0263425,0.8423319500699123
2025-12-31,162584.4436810222,BULL,6,1030554.0263425,0.8422358852373374
2026-01-05,164449.4436810222,BULL,6,1030554.0263425,0.840426179047921
2026-01-06,163214.4201210222,BULL,6,1030554.0263425,0.8416245864369863
2026-01-07,162800.4201210222,BULL,6,1030554.0263425,0.8420263121004815
2026-01-08,162408.4201210222,BULL,6,1030554.0263425,0.8424066900234044
2026-01-09,163702.12664502222,BULL,5,1030554.0263425,0.841151339511999
2026-01-12,163806.23664502223,BULL,6,1030554.0263425,0.8410503161815003
2026-01-13,161375.49086742222,BULL,6,1030554.0263425,0.8434089948295541
2026-01-14,161406.49086742222,BULL,6,1030554.0263425,0.8433789139223843
2026-01-15,161087.99257242223,BULL,5,1030554.0263425,0.8436879693303091
2026-01-16,161019.95257242222,BULL,6,1030554.0263425,0.843753992069788
2026-01-19,162147.95257242222,BULL,6,1030554.0263425,0.8426594351895403
2026-01-20,161416.45168942222,BULL,6,1030554.0263425,0.8433692484203869
2026-01-21,163164.93785742222,BULL,6,1030554.0263425,0.8416726016427254
2026-01-22,164760.93785742222,BULL,6,1030554.0263425,0.8401239200993964
2026-01-23,164509.93785742222,BULL,6,1030554.0263425,0.8403674784122883
2026-01-26,164201.15417742223,BULL,5,1030554.0263425,0.8406671072256325
2026-01-27,165220.21042342222,BULL,6,1030554.0263425,0.839678264117992
2026-01-28,167698.21042342222,BULL,6,1030554.0263425,0.8372737322480864
2026-01-29,167446.21042342222,BULL,6,1030554.0263425,0.8375182609128226
2026-01-30,167424.47184422222,BULL,5,1030554.0263425,0.8375393549832395
2026-02-02,168329.50984422222,BULL,6,1030554.0263425,0.8366611496908763
2026-02-03,168024.94713422225,BULL,6,1030554.0263425,0.8369566826781967
2026-02-04,169004.94713422225,BULL,6,1030554.0263425,0.8360057378708894
2026-02-05,168607.94713422225,BULL,6,1030554.0263425,0.8363909675530333
2026-02-06,168574.94713422225,BULL,6,1030554.0263425,0.8364229891638916
2026-02-09,169840.74935922225,BULL,6,1030554.0263425,0.8351947156404816
2026-02-10,169574.04224402222,BULL,6,1030554.0263425,0.8354535153815749
2026-02-11,170236.81874402222,BULL,4,1030554.0263425,0.8348103889825135
2026-02-12,168398.81940622223,BULL,5,1030554.0263425,0.8365938950295696
