ts_code,symbol,name,industry
002677.SZ,002677,浙江美大,家用电器
002676.SZ,002676,顺威股份,家用电器
603861.SH,603861,白云电器,电气设备
300302.SZ,300302,同有科技,IT设备
300308.SZ,300308,中际旭创,通信设备
601038.SH,601038,一拖股份,农用机械
300317.SZ,300317,珈伟新能,电气设备
300315.SZ,300315,掌趣科技,互联网
300299.SZ,300299,富春股份,互联网
603000.SH,603000,人民网,互联网
603128.SH,603128,华贸物流,仓储物流
002671.SZ,002671,龙泉股份,水泥
002696.SZ,002696,百洋股份,饲料
002685.SZ,002685,华东重机,机床制造
002682.SZ,002682,龙洲股份,仓储物流
603077.SH,603077,和邦生物,化工原料
603168.SH,603168,莎普爱思,化学制药
002692.SZ,002692,远程股份,电气设备
300316.SZ,300316,晶盛机电,专用机械
300319.SZ,300319,麦捷科技,元器件
603366.SH,603366,日出东方,家用电器
300746.SZ,300746,汉嘉数智,建筑工程
002690.SZ,002690,美亚光电,专用机械
002678.SZ,002678,珠江钢琴,文教休闲
002691.SZ,002691,*ST冀凯,专用机械
002851.SZ,002851,麦格米特,电气设备
300342.SZ,300342,天银机电,家用电器
300322.SZ,300322,硕贝德,元器件
300339.SZ,300339,润和软件,软件服务
300400.SZ,300400,劲拓股份,专用机械
300333.SZ,300333,兆日科技,IT设备
002679.SZ,002679,福建金森,林业
002689.SZ,002689,ST远智,运输设备
603008.SH,603008,ST喜临门,家居用品
300334.SZ,300334,津膜科技,专用机械
300397.SZ,300397,天和防务,通信设备
300348.SZ,300348,长亮科技,软件服务
300887.SZ,300887,谱尼测试,电器仪表
300338.SZ,300338,*ST开元,文教休闲
002701.SZ,002701,奥瑞金,广告包装
603399.SH,603399,永杉锂业,小金属
300337.SZ,300337,银邦股份,铝
002687.SZ,002687,乔治白,服饰
002694.SZ,002694,*ST顾地,塑料
300332.SZ,300332,天壕能源,供气供热
300328.SZ,300328,宜安科技,小金属
300349.SZ,300349,金卡智能,电器仪表
002698.SZ,002698,博实股份,化工机械
300323.SZ,300323,华灿光电,半导体
300335.SZ,300335,迪森股份,供气供热
002752.SZ,002752,昇兴股份,广告包装
603766.SH,603766,隆鑫通用,摩托车
300347.SZ,300347,泰格医药,医疗保健
300341.SZ,300341,麦克奥迪,电气设备
002681.SZ,002681,奋达科技,元器件
002686.SZ,002686,亿利达,专用机械
002683.SZ,002683,广东宏大,化工原料
300346.SZ,300346,南大光电,半导体
300343.SZ,300343,ST联创,化工原料
002693.SZ,002693,*ST双成,生物制药
603126.SH,603126,中材节能,环境保护
300383.SZ,300383,光环新网,软件服务
603993.SH,603993,洛阳钼业,小金属
603288.SH,603288,海天味业,食品
300371.SZ,300371,汇中股份,电器仪表
300389.SZ,300389,艾比森,元器件
002718.SZ,002718,友邦吊顶,其他建材
002715.SZ,002715,登云股份,汽车配件
002716.SZ,002716,湖南白银,小金属
002713.SZ,002713,*ST东易,装修装饰
002723.SZ,002723,小崧股份,家用电器
002792.SZ,002792,通宇通讯,通信设备
002727.SZ,002727,一心堂,医药商业
601608.SH,601608,中信重工,专用机械
601238.SH,601238,广汽集团,汽车整车
300352.SZ,300352,ST信源,软件服务
002709.SZ,002709,天赐材料,化工原料
002725.SZ,002725,跃岭股份,汽车配件
002746.SZ,002746,仙坛股份,农业综合
002708.SZ,002708,光洋股份,汽车配件
002695.SZ,002695,煌上煌,食品
300382.SZ,300382,斯莱克,专用机械
603185.SH,603185,弘元绿能,电气设备
002714.SZ,002714,牧原股份,农业综合
002815.SZ,002815,崇达技术,元器件
002703.SZ,002703,浙江世宝,汽车配件
002722.SZ,002722,物产金轮,钢加工
603699.SH,603699,纽威股份,机械基件
601016.SH,601016,节能风电,新型电力
603166.SH,603166,福达股份,汽车配件
001203.SZ,001203,大中矿业,普钢
300507.SZ,300507,苏奥传感,汽车配件
300369.SZ,300369,绿盟科技,软件服务
300354.SZ,300354,东华测试,电器仪表
603308.SH,603308,应流股份,机械基件
300388.SZ,300388,节能国祯,环境保护
603777.SH,603777,来伊份,食品
603989.SH,603989,艾华集团,元器件
002719.SZ,002719,ST麦趣,乳制品
603806.SH,603806,福斯特,塑料
002700.SZ,002700,万憬能源,供气供热
603088.SH,603088,宁波精达,机床制造
603566.SH,603566,普莱柯,农业综合
603009.SH,603009,北特科技,汽车配件
603688.SH,603688,石英股份,矿物制品
002782.SZ,002782,可立克,元器件
601969.SH,601969,海南矿业,普钢
300351.SZ,300351,永贵电器,运输设备
300355.SZ,300355,蒙草生态,环境保护
002721.SZ,002721,金一文化,服饰
600917.SH,600917,重庆燃气,供气供热
300368.SZ,300368,汇金股份,IT设备
300396.SZ,300396,ST迪瑞,医疗保健
300403.SZ,300403,汉宇集团,家用电器
002697.SZ,002697,红旗连锁,超市连锁
300360.SZ,300360,炬华科技,电器仪表
300357.SZ,300357,我武生物,生物制药
002843.SZ,002843,泰嘉股份,钢加工
002707.SZ,002707,众信旅游,旅游服务
300363.SZ,300363,博腾股份,化学制药
300373.SZ,300373,扬杰科技,半导体
601579.SH,601579,会稽山,红黄酒
002748.SZ,002748,世龙实业,化工原料
002705.SZ,002705,新宝股份,家用电器
300546.SZ,300546,雄帝科技,IT设备
300377.SZ,300377,赢时胜,软件服务
002838.SZ,002838,道恩股份,塑料
603023.SH,603023,威帝股份,汽车配件
603609.SH,603609,禾丰股份,饲料
300385.SZ,300385,ST雪浪,环境保护
300820.SZ,300820,英杰电气,电气设备
300376.SZ,300376,易事特,电气设备
300419.SZ,300419,ST浩丰,软件服务
002728.SZ,002728,特一药业,中成药
002724.SZ,002724,海洋王,元器件
002726.SZ,002726,ST龙大,食品
300380.SZ,300380,安硕信息,软件服务
603005.SH,603005,晶方科技,半导体
300365.SZ,300365,恒华科技,软件服务
300359.SZ,300359,全通教育,文教休闲
300399.SZ,300399,天利科技,互联网
601326.SH,601326,秦港股份,港口
603100.SH,603100,川仪股份,电器仪表
002905.SZ,002905,金逸影视,影视音像
002712.SZ,002712,思美传媒,广告包装
300386.SZ,300386,飞天诚信,IT设备
300405.SZ,300405,科隆股份,化工原料
300387.SZ,300387,富邦科技,农药化肥
300378.SZ,300378,鼎捷数智,软件服务
601865.SH,601865,福莱特,玻璃
002773.SZ,002773,康弘药业,化学制药
300390.SZ,300390,天华新能,电气设备
603099.SH,603099,长白山,旅游景点
603111.SH,603111,康尼机电,运输设备
000333.SZ,000333,美的集团,家用电器
600023.SH,600023,浙能电力,火力发电
603069.SH,603069,海汽集团,公共交通
603158.SH,603158,腾龙股份,汽车配件
002801.SZ,002801,微光股份,电气设备
603117.SH,603117,万林物流,仓储物流
603979.SH,603979,金诚信,铜
300476.SZ,300476,胜宏科技,元器件
300527.SZ,300527,ST应急,专用机械
603309.SH,603309,维力医疗,医疗保健
603997.SH,603997,继峰股份,汽车配件
601595.SH,601595,上海电影,影视音像
002798.SZ,002798,帝欧水华,家居用品
002802.SZ,002802,洪汇新材,化工原料
603389.SH,603389,*ST亚振,家居用品
300435.SZ,300435,中泰股份,供气供热
603611.SH,603611,诺力股份,专用机械
300491.SZ,300491,通合科技,电气设备
603843.SH,603843,*ST正平,建筑工程
300596.SZ,300596,利安隆,化工原料
603010.SH,603010,万盛股份,化工原料
603988.SH,603988,中电电机,电气设备
300521.SZ,300521,爱司凯,专用机械
300579.SZ,300579,数字认证,软件服务
002796.SZ,002796,世嘉科技,通信设备
603889.SH,603889,新澳股份,纺织
002800.SZ,002800,天顺股份,仓储物流
300393.SZ,300393,中来股份,塑料
002739.SZ,002739,儒意电影,影视音像
300421.SZ,300421,力星股份,机械基件
300438.SZ,300438,鹏辉能源,电气设备
300430.SZ,300430,*ST益通,电器仪表
300475.SZ,300475,香农芯创,元器件
002757.SZ,002757,南兴股份,专用机械
600909.SH,600909,华安证券,证券
603789.SH,603789,*ST星农,农用机械
300411.SZ,300411,金盾股份,专用机械
300536.SZ,300536,农尚环境,建筑工程
300505.SZ,300505,川金诺,农药化肥
300436.SZ,300436,广生堂,化学制药
601211.SH,601211,国泰海通,证券
603818.SH,603818,曲美家居,家居用品
002779.SZ,002779,中坚科技,农用机械
603701.SH,603701,德宏股份,汽车配件
600958.SH,600958,东方证券,证券
601198.SH,601198,东兴证券,证券
603355.SH,603355,莱克电气,家用电器
603788.SH,603788,宁波高发,汽车配件
603828.SH,603828,*ST利达,装修装饰
601689.SH,601689,拓普集团,汽车配件
601226.SH,601226,华电科工,建筑工程
603227.SH,603227,雪峰科技,化工原料
603030.SH,603030,全筑股份,装修装饰
603899.SH,603899,晨光股份,文教休闲
300501.SZ,300501,海顺新材,广告包装
603860.SH,603860,中公高科,建筑工程
300437.SZ,300437,清水源,化工原料
300409.SZ,300409,道氏技术,电气设备
300467.SZ,300467,迅游科技,互联网
300415.SZ,300415,伊之密,专用机械
300530.SZ,300530,领湃科技,电气设备
300417.SZ,300417,南华仪器,电器仪表
300452.SZ,300452,山河药辅,化学制药
603369.SH,603369,今世缘,白酒
603011.SH,603011,合锻智能,专用机械
603698.SH,603698,航天工程,专用机械
601021.SH,601021,春秋航空,空运
603726.SH,603726,朗迪集团,家用电器
603320.SH,603320,迪贝电气,电气设备
603013.SH,603013,亚普股份,汽车配件
002768.SZ,002768,国恩股份,塑料
603015.SH,603015,弘讯科技,电气设备
603606.SH,603606,东方电缆,电气设备
603959.SH,603959,ST百利,建筑工程
603696.SH,603696,安记食品,食品
002730.SZ,002730,电光科技,专用机械
002761.SZ,002761,浙江建投,建筑工程
002791.SZ,002791,坚朗五金,其他建材
002732.SZ,002732,燕塘乳业,乳制品
603368.SH,603368,柳药集团,医药商业
601828.SH,601828,美凯龙,其他商业
300463.SZ,300463,迈克生物,医疗保健
300523.SZ,300523,辰安科技,软件服务
002742.SZ,002742,三圣股份,水泥
300455.SZ,300455,航天智装,IT设备
603318.SH,603318,水发燃气,供气供热
300449.SZ,300449,汉邦高科,IT设备
300443.SZ,300443,金雷股份,电气设备
300398.SZ,300398,飞凯材料,化工原料
603116.SH,603116,红蜻蜓,服饰
603866.SH,603866,桃李面包,食品
002786.SZ,002786,银宝山新,专用机械
603730.SH,603730,岱美股份,汽车配件
600959.SH,600959,江苏有线,影视音像
300384.SZ,300384,三联虹普,建筑工程
603188.SH,603188,亚邦股份,染料涂料
603383.SH,603383,顶点软件,软件服务
300406.SZ,300406,九强生物,医疗保健
002771.SZ,002771,真视通,软件服务
300441.SZ,300441,鲍斯股份,机床制造
300511.SZ,300511,雪榕生物,种植业
300513.SZ,300513,恒实科技,软件服务
300448.SZ,300448,浩云科技,软件服务
002767.SZ,002767,先锋电子,电器仪表
002818.SZ,002818,富森美,其他商业
603101.SH,603101,汇嘉时代,百货
603528.SH,603528,多伦科技,软件服务
603883.SH,603883,老百姓,医药商业
002735.SZ,002735,王子新材,塑料
603885.SH,603885,吉祥航空,空运
603909.SH,603909,建发合诚,建筑工程
002780.SZ,002780,三夫户外,服饰
002741.SZ,002741,光华科技,化工原料
603017.SH,603017,中衡设计,建筑工程
603798.SH,603798,康普顿,石油加工
300374.SZ,300374,中铁装配,其他建材
300418.SZ,300418,昆仑万维,互联网
300552.SZ,300552,万集科技,IT设备
300429.SZ,300429,强力新材,化工原料
300440.SZ,300440,运达科技,软件服务
300407.SZ,300407,凯发电气,电气设备
300529.SZ,300529,健帆生物,医疗保健
002729.SZ,002729,好利科技,元器件
603779.SH,603779,威龙股份,红黄酒
002733.SZ,002733,雄韬股份,电气设备
002747.SZ,002747,埃斯顿,机械基件
603998.SH,603998,方盛制药,中成药
603901.SH,603901,永创智能,专用机械
603918.SH,603918,金桥信息,软件服务
603703.SH,603703,盛洋科技,元器件
603567.SH,603567,珍宝岛,中成药
603608.SH,603608,天创时尚,服饰
603031.SH,603031,安孚科技,电气设备
603520.SH,603520,司太立,化学制药
603999.SH,603999,读者传媒,出版业
002755.SZ,002755,奥赛康,化学制药
300466.SZ,300466,赛摩智能,电器仪表
300469.SZ,300469,信息发展,软件服务
601882.SH,601882,海天精工,机床制造
601512.SH,601512,中新集团,园区开发
601985.SH,601985,中国核电,新型电力
601069.SH,601069,西部黄金,黄金
002749.SZ,002749,国光股份,农药化肥
601015.SH,601015,陕西黑猫,焦炭加工
002737.SZ,002737,葵花药业,中成药
603025.SH,603025,大豪科技,纺织机械
300492.SZ,300492,华图山鼎,文教休闲
300479.SZ,300479,神思电子,软件服务
300464.SZ,300464,星徽股份,机械基件
300424.SZ,300424,航新科技,航空
300465.SZ,300465,高伟达,软件服务
603969.SH,603969,银龙股份,其他建材
601811.SH,601811,新华文轩,出版业
603667.SH,603667,五洲新春,机械基件
603660.SH,603660,苏州科达,IT设备
002775.SZ,002775,文科股份,建筑工程
002766.SZ,002766,索菱股份,汽车配件
002763.SZ,002763,汇洁股份,服饰
601968.SH,601968,宝钢包装,广告包装
603868.SH,603868,飞科电器,家用电器
603421.SH,603421,鼎信通讯,通信设备
603515.SH,603515,欧普照明,家用电器
603919.SH,603919,金徽酒,白酒
002762.SZ,002762,*ST金比,服饰
603556.SH,603556,海兴电力,电器仪表
601500.SH,601500,通用股份,汽车配件
603816.SH,603816,顾家家居,家居用品
603569.SH,603569,长久物流,公路
300480.SZ,300480,光力科技,专用机械
300806.SZ,300806,斯迪克,塑料
300486.SZ,300486,东杰智能,专用机械
300490.SZ,300490,华自科技,专用机械
300494.SZ,300494,盛天网络,互联网
300489.SZ,300489,光智科技,专用机械
300478.SZ,300478,杭州高新,塑料
300471.SZ,300471,厚普股份,专用机械
300472.SZ,300472,*ST新元,专用机械
603898.SH,603898,好莱客,家居用品
603612.SH,603612,索通发展,矿物制品
600939.SH,600939,重庆建工,建筑工程
603558.SH,603558,健盛集团,纺织
603090.SH,603090,宏盛股份,专用机械
603160.SH,603160,汇顶科技,半导体
603012.SH,603012,创力集团,专用机械
603021.SH,603021,*ST华鹏,家居用品
603887.SH,603887,城地香江,软件服务
603663.SH,603663,三祥新材,小金属
603636.SH,603636,南威软件,软件服务
002788.SZ,002788,鹭燕医药,医药商业
603618.SH,603618,杭电股份,电气设备
603986.SH,603986,兆易创新,半导体
603588.SH,603588,高能环境,环境保护
002760.SZ,002760,凤形股份,机械基件
002819.SZ,002819,东方中科,电器仪表
300496.SZ,300496,中科创达,软件服务
300555.SZ,300555,ST路通,通信设备
300547.SZ,300547,川环科技,汽车配件
300522.SZ,300522,世名科技,染料涂料
300484.SZ,300484,蓝海华腾,电气设备
300432.SZ,300432,富临精工,汽车配件
300535.SZ,300535,达威股份,化工原料
300534.SZ,300534,陇神戎发,中成药
300559.SZ,300559,佳发教育,软件服务
603118.SH,603118,共进股份,通信设备
002793.SZ,002793,罗欣药业,化学制药
002806.SZ,002806,华锋股份,汽车配件
002787.SZ,002787,华源控股,广告包装
002822.SZ,002822,ST中装,装修装饰
002789.SZ,002789,*ST建艺,装修装饰
002811.SZ,002811,郑中设计,装修装饰
603189.SH,603189,*ST网达,软件服务
002821.SZ,002821,凯莱英,生物制药
002809.SZ,002809,红墙股份,化工原料
002832.SZ,002832,比音勒芬,服饰
002817.SZ,002817,黄山胶囊,化学制药
300433.SZ,300433,蓝思科技,元器件
300462.SZ,300462,ST华铭,IT设备
300512.SZ,300512,中亚股份,专用机械
300664.SZ,300664,鹏鹞环保,环境保护
002979.SZ,002979,雷赛智能,专用机械
002795.SZ,002795,永和智控,机械基件
603718.SH,603718,*ST海利,农业综合
601900.SH,601900,南方传媒,出版业
300500.SZ,300500,启迪设计,建筑工程
002790.SZ,002790,瑞尔特,家居用品
002753.SZ,002753,永东股份,化工原料
603799.SH,603799,华友钴业,小金属
600936.SH,600936,北投科技,软件服务
300517.SZ,300517,海波重科,建筑工程
603690.SH,603690,至纯科技,半导体
002758.SZ,002758,浙农股份,批发业
002759.SZ,002759,天际股份,电气设备
603159.SH,603159,上海亚虹,专用机械
603589.SH,603589,口子窖,白酒
601606.SH,601606,长城军工,专用机械
300519.SZ,300519,新光药业,中成药
300470.SZ,300470,中密控股,机械基件
603317.SH,603317,天味食品,食品
603977.SH,603977,国泰集团,化工原料
300414.SZ,300414,中光防雷,通信设备
300425.SZ,300425,中建环能,环境保护
300460.SZ,300460,ST惠伦,元器件
603900.SH,603900,莱绅通灵,服饰
601366.SH,601366,利群股份,百货
601212.SH,601212,白银有色,铜
300518.SZ,300518,新迅达,互联网
300506.SZ,300506,ST名家汇,建筑工程
300533.SZ,300533,冰川网络,互联网
300453.SZ,300453,三鑫医疗,医疗保健
002797.SZ,002797,第一创业,证券
603060.SH,603060,国检集团,建筑工程
603367.SH,603367,辰欣药业,化学制药
603315.SH,603315,福鞍股份,环境保护
603800.SH,603800,洪田股份,专用机械
603600.SH,603600,永艺股份,家居用品
603936.SH,603936,博敏电子,元器件
603825.SH,603825,ST华扬,互联网
603616.SH,603616,韩建河山,水泥
002923.SZ,002923,润都股份,化学制药
300410.SZ,300410,正业科技,专用机械
603338.SH,603338,浙江鼎力,工程机械
601966.SH,601966,玲珑轮胎,汽车配件
603018.SH,603018,华设集团,建筑工程
300395.SZ,300395,菲利华,玻璃
603222.SH,603222,济民健康,医疗保健
603108.SH,603108,润达医疗,医药商业
002813.SZ,002813,路畅科技,汽车配件
003016.SZ,003016,欣贺股份,服饰
002823.SZ,002823,凯中精密,机械基件
