trade_date,Strategy_Pure,Strategy_Hedged,Benchmark_EqualWeight,Benchmark_CSI1000
2025-12-23,1708533.8159723047,1523274.2318237927,1686546.6623622081,1630975.2973790467
2025-12-24,1719699.6340342339,1533342.938988475,1703994.5781350802,1656118.2919416684
2025-12-25,1732199.3249019764,1544151.0600213883,1718716.9871954035,1672223.6992045233
2025-12-26,1731091.9143792547,1542858.0246272283,1721397.1396177742,1677993.3436513704
2025-12-29,1728084.5543201885,1540066.94551935,1717017.413632118,1675484.3613314
2025-12-30,1704161.4043362294,1519093.6247013262,1712900.8649987637,1676177.35407384
2025-12-31,1708917.6324452313,1523140.6506281244,1714228.4784458554,1675733.009157166
2026-01-05,1734029.3013683904,1546838.9938173287,1733221.892293729,1710723.5166348023
2026-01-06,1758773.753141248,1568562.4766591752,1757621.256201285,1735218.3059515501
2026-01-07,1751879.8321840686,1562283.4811428399,1758119.2531621493,1744378.121197611
