ma_window,val_window,q_threshold,val_coeff,is_cagr,is_mdd,is_sharpe,is_vol
300,1210,0.12,0.4,0.023854852282209293,-0.1485793426354885,0.3474037953524093,0.07936115920408976
300,1210,0.12,0.5,0.024611669751274157,-0.19569998457750057,0.3055359879717675,0.09824314158015701
300,1210,0.12,0.6,0.021858287538116805,-0.23887526457623087,0.24968572953639873,0.11741042089770605
300,1210,0.12,0.7,0.013909975663485286,-0.28851345220821006,0.17320963315189306,0.13787382771323292
300,1210,0.12,0.8,0.003362165240392123,-0.316763843965416,0.09854339052939658,0.14902668676970374
300,1210,0.15,0.4,0.03174436817776516,-0.15734930562790328,0.4369516937013543,0.08169146627439157
300,1210,0.15,0.5,0.025888677825565143,-0.20755261302804737,0.30665765439582177,0.10399368296037192
300,1210,0.15,0.6,0.02684330550680869,-0.24528786297123917,0.2847778125653322,0.1229833200292919
300,1210,0.15,0.7,0.015441362723427776,-0.2955721009782628,0.18330366949062465,0.14180066354583837
300,1210,0.15,0.8,0.005857992330618789,-0.33055732860309334,0.11651394366809593,0.15226723462806765
300,1210,0.18,0.4,0.03289395665078665,-0.15734930562790328,0.4405992764118835,0.08408429214595917
300,1210,0.18,0.5,0.03160599635234429,-0.20755261302804737,0.3543974338850977,0.10714113994152827
300,1210,0.18,0.6,0.031207093795348806,-0.24528786297123917,0.31650163892791994,0.1255002384004363
300,1210,0.18,0.7,0.022233181732394858,-0.2955721009782628,0.23073204359155342,0.14371221150778316
300,1210,0.18,0.8,0.009399921060233574,-0.33055732860309334,0.14053899878497106,0.1536749744435849
300,1210,0.2,0.4,0.0336719955169511,-0.15734930562790328,0.44559252662439436,0.08507390223359647
300,1210,0.2,0.5,0.030217574593560892,-0.20516753381294597,0.3393612344150461,0.10808362537089898
300,1210,0.2,0.6,0.030365598926339166,-0.24550908196107377,0.3085082872147595,0.12637365177791524
300,1210,0.2,0.7,0.0238780937926808,-0.2955721009782632,0.2419652849788095,0.14421874321791586
300,1210,0.2,0.8,0.013323730600922179,-0.3272539811189702,0.16660801620379614,0.15419085517713968
300,1300,0.1,0.4,0.021801431709951302,-0.1500203226919674,0.31668114202391706,0.08089154762974615
300,1300,0.1,0.5,0.015307331041952033,-0.19959627099065524,0.20793803415985418,0.09969316439778557
300,1300,0.1,0.6,0.013726517593065424,-0.24183406992369777,0.17923347307122522,0.11759327223153114
300,1300,0.1,0.7,0.009043380489240693,-0.28439805608769303,0.13711726532531188,0.13801106466665977
300,1300,0.1,0.8,0.003249300366913843,-0.3134523381136283,0.09796165522919627,0.14957559336551274
300,1300,0.12,0.4,0.03459417791226316,-0.15002032269196777,0.4718361982542782,0.08171063432996278
300,1300,0.12,0.5,0.03206283632002149,-0.19959627099065522,0.37503931668337476,0.10067423427208311
300,1300,0.12,0.6,0.027409261327925316,-0.2418340699236971,0.29173690164952615,0.12130311532809773
300,1300,0.12,0.7,0.019829971748230424,-0.2823443421618255,0.21510290754653302,0.14113373102071886
300,1300,0.12,0.8,0.011617349199147364,-0.3104884858873388,0.15532119757855156,0.15258528829446208
300,1300,0.15,0.4,0.038636194860464323,-0.15023143366716693,0.516731350744415,0.08254431584917322
300,1300,0.15,0.5,0.03448310388468867,-0.19340538233573568,0.3893601459017313,0.10409074881993839
300,1300,0.15,0.6,0.03019494598774153,-0.23609524503375987,0.3117578921954306,0.12325237492884558
300,1300,0.15,0.7,0.02248926952392627,-0.2779582899761223,0.23312573636272368,0.14268142373706572
300,1300,0.15,0.8,0.012088891092674858,-0.3154578982707154,0.15841181332481058,0.15416930454347416
300,1300,0.18,0.4,0.03798427829936202,-0.15937846808659,0.4967974333174229,0.08495594456452385
300,1300,0.18,0.5,0.03405019995080294,-0.1986496566877746,0.37922120683193483,0.10636360286765731
300,1300,0.18,0.6,0.032354395365977284,-0.2409028515391725,0.32413897109079404,0.12646250963395458
300,1300,0.18,0.7,0.023926064128854785,-0.2833633865915129,0.2418198444591392,0.14486890797527047
300,1300,0.18,0.8,0.013683041662434059,-0.3254013903051695,0.16880645901690378,0.15630580888213186
300,1300,0.2,0.4,0.04091265843326952,-0.15937846808659,0.5260320045130772,0.0859337764322194
300,1300,0.2,0.5,0.037489152992354,-0.1986496566877746,0.40810481863891673,0.10756677207007681
300,1300,0.2,0.6,0.03515421071139868,-0.2409028515391725,0.3443657439388495,0.1275828048435572
300,1300,0.2,0.7,0.024902774979393083,-0.2833633865915129,0.24831935487487292,0.145306196099774
300,1300,0.2,0.8,0.014762280152220031,-0.3254013903051695,0.17580030801556223,0.15670451384373102
300,1400,0.1,0.4,0.02134758217912025,-0.15248378301313859,0.3143869159313456,0.07972446755043577
300,1400,0.1,0.5,0.020251972795329642,-0.1800072155157393,0.25910665873152977,0.09923972446502771
300,1400,0.1,0.6,0.018688840774533144,-0.22177489426429994,0.22440084291801832,0.11515557603567825
300,1400,0.1,0.7,0.013040255976501047,-0.26996358604696313,0.16677254807598269,0.13777048986523444
300,1400,0.1,0.8,0.004941832588044814,-0.307151345427323,0.1098277865635308,0.15033008193717723
300,1400,0.12,0.4,0.031246130902163438,-0.14873782318124393,0.4348785635641659,0.08076025919519533
300,1400,0.12,0.5,0.02729201547885296,-0.1995307001530174,0.3252957660276111,0.10163769950884949
300,1400,0.12,0.6,0.021494901687378443,-0.22668638109239717,0.24482694624634715,0.1190291872548272
300,1400,0.12,0.7,0.017688385409305507,-0.2782880584940475,0.199383514687505,0.14182474015148275
300,1400,0.12,0.8,0.008247470278004876,-0.3130477239788281,0.1330002080259676,0.15463000777717636
300,1400,0.15,0.4,0.03519966882778802,-0.15479454965519057,0.46926459312651203,0.08381183909893654
300,1400,0.15,0.5,0.034123312965224084,-0.19622211939918283,0.383695089218211,0.10491550297820507
300,1400,0.15,0.6,0.02746532563937576,-0.23256689416693457,0.2904562262160638,0.1225293897973716
300,1400,0.15,0.7,0.022596363628488714,-0.2782880584940476,0.23295580983301686,0.1441977979872414
300,1400,0.15,0.8,0.012545691004162807,-0.3028178732786382,0.1614029101097935,0.15585439287419964
300,1400,0.18,0.4,0.04385828043838336,-0.14587253961701874,0.5663619474869629,0.08480309762100607
300,1400,0.18,0.5,0.03892015600304255,-0.19509300453103065,0.42402938893492464,0.10666434583180102
300,1400,0.18,0.6,0.030161692906599757,-0.2380403064185351,0.30676917939654774,0.12645635391080984
300,1400,0.18,0.7,0.026693214645804986,-0.2785962054929289,0.26041507380193485,0.14573569498898808
300,1400,0.18,0.8,0.01911506516236461,-0.303299684030272,0.2041461455973403,0.15634319355966272
300,1400,0.2,0.4,0.04362602474147059,-0.1466807542142627,0.5562759165535152,0.08613072836404963
300,1400,0.2,0.5,0.03891293684804231,-0.19593645105402782,0.4188281870860617,0.10842343519103845
300,1400,0.2,0.6,0.03003607981400669,-0.2385508425380116,0.3031981888026176,0.12830730683150185
300,1400,0.2,0.7,0.0240492740214171,-0.27859620549292835,0.24120542002523981,0.14713638707793342
300,1400,0.2,0.8,0.01534545918691732,-0.30451151173221885,0.17942878974805818,0.1577880838217952
